category_id,views,likes,dislikes,comment_count,category_name,total_trending_days,published_year,published_month,published_week,published_day,published_hour,published_minute
25,926377,3986,921,8604,News & Politics,7,2018,2,8,19,19,32
25,1038341,4384,1015,9188,News & Politics,7,2018,2,8,19,19,32
25,1146622,4782,1090,9618,News & Politics,7,2018,2,8,19,19,32
25,1233453,5078,1126,9872,News & Politics,7,2018,2,8,19,19,32
25,1288163,5275,1155,10066,News & Politics,7,2018,2,8,19,19,32
25,1349950,5601,1180,10265,News & Politics,7,2018,2,8,19,19,32
24,3063915,113009,7170,17183,Entertainment,8,2018,2,8,19,7,30
24,4698848,144638,10933,22268,Entertainment,8,2018,2,8,19,7,30
24,5295639,154091,12230,23982,Entertainment,8,2018,2,8,19,7,30
24,5706827,159273,12796,24784,Entertainment,8,2018,2,8,19,7,30
24,5977624,162660,13110,25287,Entertainment,8,2018,2,8,19,7,30
24,6199633,165177,13332,25674,Entertainment,8,2018,2,8,19,7,30
24,6411648,167749,13577,25997,Entertainment,8,2018,2,8,19,7,30
24,6705850,171122,13855,26323,Entertainment,8,2018,2,8,19,7,30
24,70479,2234,133,617,Entertainment,6,2018,2,8,20,20,25
24,78564,2339,144,657,Entertainment,6,2018,2,8,20,20,25
24,80934,2369,146,661,Entertainment,6,2018,2,8,20,20,25
24,82363,2396,146,680,Entertainment,6,2018,2,8,20,20,25
24,83433,2411,147,682,Entertainment,6,2018,2,8,20,20,25
24,84173,2424,147,683,Entertainment,6,2018,2,8,20,20,25
22,23405,1173,8,124,People & Blogs,5,2018,2,8,21,1,43
22,24982,1223,8,128,People & Blogs,5,2018,2,8,21,1,43
22,26127,1273,8,130,People & Blogs,5,2018,2,8,21,1,43
22,27032,1304,8,130,People & Blogs,5,2018,2,8,21,1,43
22,27710,1332,8,132,People & Blogs,5,2018,2,8,21,1,43
25,23976,887,101,307,News & Politics,4,2018,2,8,20,22,38
25,24758,903,104,310,News & Politics,4,2018,2,8,20,22,38
25,25415,913,105,314,News & Politics,4,2018,2,8,20,22,38
25,25741,916,109,316,News & Politics,4,2018,2,8,20,22,38
28,82407,1898,81,266,Science & Technology,5,2018,2,8,20,21,57
28,90282,2000,85,250,Science & Technology,5,2018,2,8,20,21,57
28,97437,2097,92,257,Science & Technology,5,2018,2,8,20,21,57
28,105589,2199,98,263,Science & Technology,5,2018,2,8,20,21,57
28,111950,2268,103,268,Science & Technology,5,2018,2,8,20,21,57
25,10775,159,295,758,News & Politics,7,2018,2,8,20,21,38
25,33765,335,644,1249,News & Politics,7,2018,2,8,20,21,38
25,36498,347,654,1315,News & Politics,7,2018,2,8,20,21,38
25,37389,350,656,1361,News & Politics,7,2018,2,8,20,21,38
25,39496,355,664,1320,News & Politics,7,2018,2,8,20,21,38
25,40646,355,668,1334,News & Politics,7,2018,2,8,20,21,38
25,41253,356,671,1349,News & Politics,7,2018,2,8,20,21,38
19,470720,14635,793,2842,Travel & Events,9,2018,2,7,18,16,0
19,967048,22259,1376,4268,Travel & Events,9,2018,2,7,18,16,0
19,1208026,26267,1570,4786,Travel & Events,9,2018,2,7,18,16,0
19,1432140,29779,1676,5322,Travel & Events,9,2018,2,7,18,16,0
19,1645768,32863,1781,5714,Travel & Events,9,2018,2,7,18,16,0
19,1788232,34817,1837,5137,Travel & Events,9,2018,2,7,18,16,0
19,1909207,36107,1896,5301,Travel & Events,9,2018,2,7,18,16,0
19,2014097,37278,1925,5406,Travel & Events,9,2018,2,7,18,16,0
19,2093619,38187,1960,5490,Travel & Events,9,2018,2,7,18,16,0
24,773442,5697,473,322,Entertainment,7,2018,2,8,19,6,0
24,848771,5937,561,341,Entertainment,7,2018,2,8,19,6,0
24,913827,6218,577,359,Entertainment,7,2018,2,8,19,6,0
24,977117,6495,589,367,Entertainment,7,2018,2,8,19,6,0
24,1030606,6744,593,367,Entertainment,7,2018,2,8,19,6,0
24,1056999,6851,598,369,Entertainment,7,2018,2,8,19,6,0
24,1095505,7011,603,399,Entertainment,7,2018,2,8,19,6,0
23,57972,4823,1198,1141,Comedy,7,2018,2,8,19,21,36
23,81082,5475,2311,1678,Comedy,7,2018,2,8,19,21,36
23,84891,5660,2333,1748,Comedy,7,2018,2,8,19,21,36
23,86872,5774,2342,1752,Comedy,7,2018,2,8,19,21,36
23,88452,5855,2354,1841,Comedy,7,2018,2,8,19,21,36
23,89783,5930,2356,1853,Comedy,7,2018,2,8,19,21,36
23,90730,5983,2358,1855,Comedy,7,2018,2,8,19,21,36
17,119235,1275,22,95,Sports,7,2018,2,8,20,11,31
17,155805,1593,27,126,Sports,7,2018,2,8,20,11,31
17,168417,1713,28,127,Sports,7,2018,2,8,20,11,31
17,175422,1782,29,130,Sports,7,2018,2,8,20,11,31
17,178855,1813,29,129,Sports,7,2018,2,8,20,11,31
17,182152,1826,30,131,Sports,7,2018,2,8,20,11,31
17,184390,1840,30,132,Sports,7,2018,2,8,20,11,31
25,31543,134,201,263,News & Politics,4,2018,2,8,20,16,55
25,32442,139,206,263,News & Politics,4,2018,2,8,20,16,55
25,33613,141,208,275,News & Politics,4,2018,2,8,20,16,55
25,34284,144,212,278,News & Politics,4,2018,2,8,20,16,55
23,108436,15673,304,1452,Comedy,8,2018,2,8,19,1,31
23,143240,17854,414,1541,Comedy,8,2018,2,8,19,1,31
23,167078,18896,441,1627,Comedy,8,2018,2,8,19,1,31
23,189743,19785,452,1665,Comedy,8,2018,2,8,19,1,31
23,226679,20733,460,1683,Comedy,8,2018,2,8,19,1,31
23,273493,21799,470,1711,Comedy,8,2018,2,8,19,1,31
23,314628,22884,478,1747,Comedy,8,2018,2,8,19,1,31
23,348104,23899,486,1749,Comedy,8,2018,2,8,19,1,31
27,587807,11746,946,2321,Education,9,2018,2,7,18,15,0
27,913061,14768,1480,2958,Education,9,2018,2,7,18,15,0
27,1000772,15468,1603,3100,Education,9,2018,2,7,18,15,0
27,1033551,15873,1640,3164,Education,9,2018,2,7,18,15,0
27,1066682,16327,1669,3241,Education,9,2018,2,7,18,15,0
27,1089762,16611,1693,3247,Education,9,2018,2,7,18,15,0
27,1109947,16849,1718,3251,Education,9,2018,2,7,18,15,0
27,1124012,17024,1741,3282,Education,9,2018,2,7,18,15,0
27,1133408,17097,1750,3286,Education,9,2018,2,7,18,15,0
10,231920,399,174,696,Music,8,2018,2,7,18,19,32
10,299995,553,239,862,Music,8,2018,2,7,18,19,32
10,314240,580,257,959,Music,8,2018,2,7,18,19,32
10,322503,596,261,1020,Music,8,2018,2,7,18,19,32
10,326421,612,264,1040,Music,8,2018,2,7,18,19,32
10,328733,621,264,1048,Music,8,2018,2,7,18,19,32
10,330409,628,266,1055,Music,8,2018,2,7,18,19,32
10,331315,631,266,1056,Music,8,2018,2,7,18,19,32
26,57042,3702,133,334,Howto & Style,7,2018,2,8,19,20,30
26,73196,4097,175,380,Howto & Style,7,2018,2,8,19,20,30
26,79957,4255,184,416,Howto & Style,7,2018,2,8,19,20,30
26,83598,4374,189,428,Howto & Style,7,2018,2,8,19,20,30
26,86934,4453,193,453,Howto & Style,7,2018,2,8,19,20,30
26,90058,4544,197,460,Howto & Style,7,2018,2,8,19,20,30
26,94234,4721,201,451,Howto & Style,7,2018,2,8,19,20,30
28,375676,12661,532,2264,Science & Technology,9,2018,2,7,18,15,20
28,610015,16089,1027,3039,Science & Technology,9,2018,2,7,18,15,20
28,680037,16901,1214,3344,Science & Technology,9,2018,2,7,18,15,20
28,696844,17113,1256,3365,Science & Technology,9,2018,2,7,18,15,20
28,704527,17244,1267,3382,Science & Technology,9,2018,2,7,18,15,20
28,709280,17323,1279,3376,Science & Technology,9,2018,2,7,18,15,20
28,714396,17384,1285,3385,Science & Technology,9,2018,2,7,18,15,20
28,718074,17443,1290,3445,Science & Technology,9,2018,2,7,18,15,20
28,720795,17477,1292,3454,Science & Technology,9,2018,2,7,18,15,20
24,28616,1046,47,481,Entertainment,6,2018,2,8,19,16,48
24,29776,1071,49,506,Entertainment,6,2018,2,8,19,16,48
24,31083,1108,53,526,Entertainment,6,2018,2,8,19,16,48
24,31974,1120,53,527,Entertainment,6,2018,2,8,19,16,48
24,34665,1157,61,554,Entertainment,6,2018,2,8,19,16,48
24,36457,1170,61,560,Entertainment,6,2018,2,8,19,16,48
17,48974,276,35,41,Sports,7,2018,2,7,18,22,0
17,62221,305,43,56,Sports,7,2018,2,7,18,22,0
17,75202,328,44,63,Sports,7,2018,2,7,18,22,0
17,84151,343,49,74,Sports,7,2018,2,7,18,22,0
17,90169,358,55,81,Sports,7,2018,2,7,18,22,0
17,95240,364,57,83,Sports,7,2018,2,7,18,22,0
17,97945,372,58,83,Sports,7,2018,2,7,18,22,0
2,54198,355,3,50,Autos & Vehicles,5,2018,2,8,20,14,55
2,56458,372,4,51,Autos & Vehicles,5,2018,2,8,20,14,55
2,57472,376,4,51,Autos & Vehicles,5,2018,2,8,20,14,55
2,58108,379,4,51,Autos & Vehicles,5,2018,2,8,20,14,55
2,58519,381,4,51,Autos & Vehicles,5,2018,2,8,20,14,55
10,4569886,380232,4084,33602,Music,11,2018,2,7,16,16,3
10,8363776,571475,9403,48850,Music,11,2018,2,7,16,16,3
10,10986007,657501,12223,55543,Music,11,2018,2,7,16,16,3
10,13017216,703917,13733,59633,Music,11,2018,2,7,16,16,3
10,13884808,720230,14407,60394,Music,11,2018,2,7,16,16,3
10,14542057,733215,14971,61339,Music,11,2018,2,7,16,16,3
10,15457342,750154,15682,62557,Music,11,2018,2,7,16,16,3
10,16806698,771501,16534,64002,Music,11,2018,2,7,16,16,3
10,17941051,787827,17244,65159,Music,11,2018,2,7,16,16,3
10,18768614,799156,17797,65842,Music,11,2018,2,7,16,16,3
10,19586636,809476,18295,66540,Music,11,2018,2,7,16,16,3
26,17812,230,26,54,Howto & Style,5,2018,2,7,18,17,17
26,31930,353,47,83,Howto & Style,5,2018,2,7,18,17,17
26,48092,494,69,108,Howto & Style,5,2018,2,7,18,17,17
26,54927,552,81,133,Howto & Style,5,2018,2,7,18,17,17
26,59285,602,88,139,Howto & Style,5,2018,2,7,18,17,17
24,307648,14213,114,861,Entertainment,7,2018,2,7,17,17,0
24,400736,19043,153,1080,Entertainment,7,2018,2,7,17,17,0
24,495104,22983,194,1312,Entertainment,7,2018,2,7,17,17,0
24,525963,24244,205,1388,Entertainment,7,2018,2,7,17,17,0
24,549524,25327,207,1453,Entertainment,7,2018,2,7,17,17,0
24,579843,26770,215,1534,Entertainment,7,2018,2,7,17,17,0
24,602853,27880,226,1551,Entertainment,7,2018,2,7,17,17,0
17,26572,316,21,53,Sports,9,2018,2,7,18,19,2
17,47717,436,34,85,Sports,9,2018,2,7,18,19,2
17,53220,458,39,87,Sports,9,2018,2,7,18,19,2
17,54085,460,41,88,Sports,9,2018,2,7,18,19,2
17,54667,465,41,88,Sports,9,2018,2,7,18,19,2
17,55035,467,41,88,Sports,9,2018,2,7,18,19,2
17,55316,469,43,86,Sports,9,2018,2,7,18,19,2
17,55482,470,43,87,Sports,9,2018,2,7,18,19,2
17,55614,470,43,87,Sports,9,2018,2,7,18,19,2
17,53410,360,39,173,Sports,7,2018,2,8,19,0,35
17,55081,372,40,173,Sports,7,2018,2,8,19,0,35
17,56267,381,40,174,Sports,7,2018,2,8,19,0,35
17,56949,390,40,176,Sports,7,2018,2,8,19,0,35
17,57544,393,40,177,Sports,7,2018,2,8,19,0,35
17,58001,393,40,177,Sports,7,2018,2,8,19,0,35
17,58234,396,40,176,Sports,7,2018,2,8,19,0,35
24,2311760,34425,6094,9453,Entertainment,1,2018,2,9,27,8,35
23,342260,7319,197,357,Comedy,1,2018,2,9,27,11,0
25,8411,71,69,158,News & Politics,1,2018,2,9,27,17,11
17,226997,3105,112,188,Sports,2,2018,2,9,26,6,15
17,276711,3297,132,196,Sports,2,2018,2,9,26,6,15
24,402680,13805,1850,0,Entertainment,5,2018,2,8,23,14,1
24,799234,22727,6831,0,Entertainment,5,2018,2,8,23,14,1
24,1008632,26482,9232,0,Entertainment,5,2018,2,8,23,14,1
24,1114540,28204,10277,0,Entertainment,5,2018,2,8,23,14,1
24,1159873,28883,10433,0,Entertainment,5,2018,2,8,23,14,1
17,68979,300,43,246,Sports,4,2018,2,8,24,3,1
17,96451,348,63,259,Sports,4,2018,2,8,24,3,1
17,104924,360,70,292,Sports,4,2018,2,8,24,3,1
17,107907,359,72,292,Sports,4,2018,2,8,24,3,1
24,183910,4758,192,560,Entertainment,6,2018,2,8,22,14,30
24,427430,8715,448,1107,Entertainment,6,2018,2,8,22,14,30
24,600849,11145,658,1557,Entertainment,6,2018,2,8,22,14,30
24,747886,12689,774,1810,Entertainment,6,2018,2,8,22,14,30
24,826990,13464,824,1924,Entertainment,6,2018,2,8,22,14,30
24,872261,13850,856,1948,Entertainment,6,2018,2,8,22,14,30
1,1234544,170540,4176,26091,Film & Animation,7,2018,2,8,21,22,29
1,2911713,247646,7615,34728,Film & Animation,7,2018,2,8,21,22,29
1,3239660,262437,7931,36404,Film & Animation,7,2018,2,8,21,22,29
1,3406316,269528,8189,36280,Film & Animation,7,2018,2,8,21,22,29
1,3497916,273181,8342,36731,Film & Animation,7,2018,2,8,21,22,29
1,3558759,275535,8449,36898,Film & Animation,7,2018,2,8,21,22,29
1,3611833,277570,8522,37011,Film & Animation,7,2018,2,8,21,22,29
1,1974540,77880,7415,17314,Film & Animation,7,2018,2,8,20,20,6
1,2185110,82469,8351,18565,Film & Animation,7,2018,2,8,20,20,6
1,2284311,84974,8731,19105,Film & Animation,7,2018,2,8,20,20,6
1,2373471,87058,9004,19505,Film & Animation,7,2018,2,8,20,20,6
1,2451119,88918,9206,19988,Film & Animation,7,2018,2,8,20,20,6
1,2502762,89993,9338,20175,Film & Animation,7,2018,2,8,20,20,6
1,2579421,91743,9507,20462,Film & Animation,7,2018,2,8,20,20,6
25,45970,393,153,469,News & Politics,5,2018,2,8,21,22,41
25,47939,400,157,491,News & Politics,5,2018,2,8,21,22,41
25,49151,407,157,498,News & Politics,5,2018,2,8,21,22,41
25,49754,410,157,501,News & Politics,5,2018,2,8,21,22,41
25,50669,411,157,503,News & Politics,5,2018,2,8,21,22,41
10,130198,2335,82,182,Music,4,2018,2,8,22,0,30
10,146802,2576,85,197,Music,4,2018,2,8,22,0,30
10,156394,2724,87,201,Music,4,2018,2,8,22,0,30
10,167110,2883,90,203,Music,4,2018,2,8,22,0,30
28,199488,440,57,55,Science & Technology,4,2018,2,8,21,17,6
28,264531,505,70,66,Science & Technology,4,2018,2,8,21,17,6
28,288327,540,71,71,Science & Technology,4,2018,2,8,21,17,6
28,318557,586,71,75,Science & Technology,4,2018,2,8,21,17,6
17,14647590,32892,117128,44404,Sports,7,2018,2,8,19,1,37
17,17030271,41743,141315,53209,Sports,7,2018,2,8,19,1,37
17,18226395,46374,151442,56686,Sports,7,2018,2,8,19,1,37
17,19890243,53817,164691,60921,Sports,7,2018,2,8,19,1,37
17,20393752,56243,169128,62623,Sports,7,2018,2,8,19,1,37
17,20747860,57929,174044,64134,Sports,7,2018,2,8,19,1,37
17,21005589,59281,176903,65181,Sports,7,2018,2,8,19,1,37
24,41685,1133,43,391,Entertainment,6,2018,2,8,21,20,20
24,45089,1186,46,400,Entertainment,6,2018,2,8,21,20,20
24,47675,1222,50,406,Entertainment,6,2018,2,8,21,20,20
24,49823,1243,50,415,Entertainment,6,2018,2,8,21,20,20
24,51413,1263,53,425,Entertainment,6,2018,2,8,21,20,20
24,52513,1278,56,432,Entertainment,6,2018,2,8,21,20,20
25,505158,2717,967,1577,News & Politics,8,2018,2,8,20,2,31
25,610143,3178,1214,1899,News & Politics,8,2018,2,8,20,2,31
25,643244,3281,1284,1973,News & Politics,8,2018,2,8,20,2,31
25,655514,3308,1297,2003,News & Politics,8,2018,2,8,20,2,31
25,666151,3338,1305,2033,News & Politics,8,2018,2,8,20,2,31
25,675345,3343,1316,2030,News & Politics,8,2018,2,8,20,2,31
25,685434,3360,1332,2042,News & Politics,8,2018,2,8,20,2,31
25,689798,3377,1341,2044,News & Politics,8,2018,2,8,20,2,31
24,40319,1741,27,165,Entertainment,8,2018,2,8,20,15,1
24,142847,5281,131,595,Entertainment,8,2018,2,8,20,15,1
24,213525,7273,161,810,Entertainment,8,2018,2,8,20,15,1
24,272491,10147,179,735,Entertainment,8,2018,2,8,20,15,1
24,330284,13276,191,819,Entertainment,8,2018,2,8,20,15,1
24,377989,15319,195,877,Entertainment,8,2018,2,8,20,15,1
24,401769,16333,199,1075,Entertainment,8,2018,2,8,20,15,1
24,414854,16969,205,1041,Entertainment,8,2018,2,8,20,15,1
15,146065,6288,153,725,Pets & Animals,7,2018,2,8,20,22,2
15,165923,6518,171,758,Pets & Animals,7,2018,2,8,20,22,2
15,170558,6590,174,760,Pets & Animals,7,2018,2,8,20,22,2
15,174155,6639,177,763,Pets & Animals,7,2018,2,8,20,22,2
15,177357,6685,177,767,Pets & Animals,7,2018,2,8,20,22,2
15,179898,6725,179,770,Pets & Animals,7,2018,2,8,20,22,2
15,181521,6742,179,771,Pets & Animals,7,2018,2,8,20,22,2
25,74337,414,69,867,News & Politics,8,2018,2,8,20,14,59
25,194204,868,150,1697,News & Politics,8,2018,2,8,20,14,59
25,226823,958,158,1793,News & Politics,8,2018,2,8,20,14,59
25,228902,965,165,1815,News & Politics,8,2018,2,8,20,14,59
25,230112,969,166,1811,News & Politics,8,2018,2,8,20,14,59
25,230894,969,166,1811,News & Politics,8,2018,2,8,20,14,59
25,231835,970,167,1812,News & Politics,8,2018,2,8,20,14,59
25,232904,968,168,1812,News & Politics,8,2018,2,8,20,14,59
25,80917,751,219,1735,News & Politics,7,2018,2,8,21,14,12
25,97964,837,268,1989,News & Politics,7,2018,2,8,21,14,12
25,100151,853,269,1989,News & Politics,7,2018,2,8,21,14,12
25,101134,862,273,1565,News & Politics,7,2018,2,8,21,14,12
25,101800,870,274,1556,News & Politics,7,2018,2,8,21,14,12
25,102210,873,276,1564,News & Politics,7,2018,2,8,21,14,12
25,102834,873,276,1569,News & Politics,7,2018,2,8,21,14,12
24,313431,15804,1861,3580,Entertainment,8,2018,2,8,20,14,0
24,456262,18112,2410,4285,Entertainment,8,2018,2,8,20,14,0
24,511652,18804,2551,4579,Entertainment,8,2018,2,8,20,14,0
24,539526,19160,2604,3637,Entertainment,8,2018,2,8,20,14,0
24,563883,19409,2640,3701,Entertainment,8,2018,2,8,20,14,0
24,583097,19582,2663,3789,Entertainment,8,2018,2,8,20,14,0
24,602219,19752,2695,3821,Entertainment,8,2018,2,8,20,14,0
24,617155,19872,2712,3844,Entertainment,8,2018,2,8,20,14,0
22,731035,3863,396,707,People & Blogs,9,2018,2,8,19,5,25
22,1344340,6649,781,1143,People & Blogs,9,2018,2,8,19,5,25
22,1499173,7381,855,1244,People & Blogs,9,2018,2,8,19,5,25
22,1587709,7725,882,1300,People & Blogs,9,2018,2,8,19,5,25
22,1628894,7939,902,1356,People & Blogs,9,2018,2,8,19,5,25
22,1664033,8124,909,1370,People & Blogs,9,2018,2,8,19,5,25
22,1689988,8251,917,1374,People & Blogs,9,2018,2,8,19,5,25
22,1707551,8326,925,1377,People & Blogs,9,2018,2,8,19,5,25
22,1721076,8388,930,1382,People & Blogs,9,2018,2,8,19,5,25
28,282580,22560,216,1888,Science & Technology,7,2018,2,8,20,15,28
28,307960,23553,231,1973,Science & Technology,7,2018,2,8,20,15,28
28,315417,23999,239,1991,Science & Technology,7,2018,2,8,20,15,28
28,321265,24342,245,2026,Science & Technology,7,2018,2,8,20,15,28
28,326443,24642,247,2050,Science & Technology,7,2018,2,8,20,15,28
28,331345,24857,248,2069,Science & Technology,7,2018,2,8,20,15,28
28,335194,25007,250,2072,Science & Technology,7,2018,2,8,20,15,28
24,70006,176,218,258,Entertainment,8,2018,2,8,20,6,0
24,102302,233,373,324,Entertainment,8,2018,2,8,20,6,0
24,113057,247,392,341,Entertainment,8,2018,2,8,20,6,0
24,114591,248,395,342,Entertainment,8,2018,2,8,20,6,0
24,115443,249,396,342,Entertainment,8,2018,2,8,20,6,0
24,116472,252,398,343,Entertainment,8,2018,2,8,20,6,0
24,117517,253,400,343,Entertainment,8,2018,2,8,20,6,0
24,118151,257,400,343,Entertainment,8,2018,2,8,20,6,0
2,216058,7192,399,1757,Autos & Vehicles,8,2018,2,8,20,15,0
2,338803,8898,641,2214,Autos & Vehicles,8,2018,2,8,20,15,0
2,369553,9192,685,2298,Autos & Vehicles,8,2018,2,8,20,15,0
2,377995,9315,704,2367,Autos & Vehicles,8,2018,2,8,20,15,0
2,385064,9404,712,2391,Autos & Vehicles,8,2018,2,8,20,15,0
2,390321,9485,721,2419,Autos & Vehicles,8,2018,2,8,20,15,0
2,394864,9560,728,2436,Autos & Vehicles,8,2018,2,8,20,15,0
2,400237,9618,732,2447,Autos & Vehicles,8,2018,2,8,20,15,0
26,54865,1618,85,313,Howto & Style,7,2018,2,8,20,23,19
26,67603,1715,115,359,Howto & Style,7,2018,2,8,20,23,19
26,70908,1767,117,371,Howto & Style,7,2018,2,8,20,23,19
26,73463,1805,118,391,Howto & Style,7,2018,2,8,20,23,19
26,75646,1840,118,409,Howto & Style,7,2018,2,8,20,23,19
26,77397,1870,120,411,Howto & Style,7,2018,2,8,20,23,19
26,78433,1882,120,413,Howto & Style,7,2018,2,8,20,23,19
24,33934,521,30,47,Entertainment,7,2018,2,8,20,18,40
24,42524,649,31,57,Entertainment,7,2018,2,8,20,18,40
24,46926,777,31,71,Entertainment,7,2018,2,8,20,18,40
24,50249,877,32,85,Entertainment,7,2018,2,8,20,18,40
24,54009,998,33,95,Entertainment,7,2018,2,8,20,18,40
24,58694,1131,37,108,Entertainment,7,2018,2,8,20,18,40
24,61665,1216,38,113,Entertainment,7,2018,2,8,20,18,40
24,63725,1279,31,49,Entertainment,9,2018,2,8,19,15,0
24,177307,2627,90,145,Entertainment,9,2018,2,8,19,15,0
24,234986,3138,109,186,Entertainment,9,2018,2,8,19,15,0
24,266271,3315,117,192,Entertainment,9,2018,2,8,19,15,0
24,285448,3401,122,199,Entertainment,9,2018,2,8,19,15,0
24,297081,3457,124,198,Entertainment,9,2018,2,8,19,15,0
24,304428,3498,125,198,Entertainment,9,2018,2,8,19,15,0
24,309550,3515,125,199,Entertainment,9,2018,2,8,19,15,0
24,313852,3530,127,200,Entertainment,9,2018,2,8,19,15,0
24,26096,416,6,26,Entertainment,6,2018,2,8,20,9,22
24,28965,437,6,27,Entertainment,6,2018,2,8,20,9,22
24,30023,461,7,32,Entertainment,6,2018,2,8,20,9,22
24,30804,476,7,33,Entertainment,6,2018,2,8,20,9,22
24,31294,487,7,35,Entertainment,6,2018,2,8,20,9,22
24,31831,494,7,37,Entertainment,6,2018,2,8,20,9,22
27,254807,9984,294,2082,Education,9,2018,2,8,19,14,0
27,453440,12739,545,2674,Education,9,2018,2,8,19,14,0
27,492805,13364,578,2893,Education,9,2018,2,8,19,14,0
27,504301,13607,583,2957,Education,9,2018,2,8,19,14,0
27,511042,13745,587,3024,Education,9,2018,2,8,19,14,0
27,516535,13837,589,3048,Education,9,2018,2,8,19,14,0
27,524496,13964,590,3055,Education,9,2018,2,8,19,14,0
27,533010,14078,597,3067,Education,9,2018,2,8,19,14,0
27,536398,14139,599,3092,Education,9,2018,2,8,19,14,0
23,36780,3129,52,272,Comedy,8,2018,2,8,20,18,26
23,63079,4263,110,379,Comedy,8,2018,2,8,20,18,26
23,67905,4527,112,399,Comedy,8,2018,2,8,20,18,26
23,70900,4694,114,370,Comedy,8,2018,2,8,20,18,26
23,73260,4830,115,376,Comedy,8,2018,2,8,20,18,26
23,75820,4990,115,391,Comedy,8,2018,2,8,20,18,26
23,77780,5070,115,402,Comedy,8,2018,2,8,20,18,26
23,79591,5147,115,402,Comedy,8,2018,2,8,20,18,26
10,188185,18155,278,1149,Music,9,2018,2,8,19,13,30
10,470830,26967,711,1575,Music,9,2018,2,8,19,13,30
10,701196,32641,982,1881,Music,9,2018,2,8,19,13,30
10,845210,35319,1107,1970,Music,9,2018,2,8,19,13,30
10,972445,37846,1181,2067,Music,9,2018,2,8,19,13,30
10,1106799,40552,1237,2131,Music,9,2018,2,8,19,13,30
10,1290373,43510,1309,2227,Music,9,2018,2,8,19,13,30
10,1485264,45663,1368,2271,Music,9,2018,2,8,19,13,30
10,1680396,47507,1434,2289,Music,9,2018,2,8,19,13,30
10,285984,34129,1625,4219,Music,1,2018,3,9,1,5,0
24,47147,542,113,62,Entertainment,1,2018,2,9,28,15,0
28,1912972,61649,2513,5858,Science & Technology,1,2018,2,9,27,23,2
23,44946,1662,684,378,Comedy,2,2018,2,9,27,15,0
23,130817,3464,2442,973,Comedy,2,2018,2,9,27,15,0
25,100457,4916,1928,2145,News & Politics,2,2018,2,9,27,18,21
25,209343,6648,5811,4213,News & Politics,2,2018,2,9,27,18,21
26,241152,8130,166,743,Howto & Style,2,2018,2,9,27,16,0
26,330477,9661,221,885,Howto & Style,2,2018,2,9,27,16,0
17,455015,7556,136,252,Sports,1,2018,2,9,28,0,58
27,21107,861,30,130,Education,1,2018,2,9,28,16,0
24,3313449,99952,5142,14327,Entertainment,2,2018,2,9,26,7,30
24,3848607,108396,6272,15825,Entertainment,2,2018,2,9,26,7,30
10,497116,68435,1274,8360,Music,4,2018,2,9,26,5,0
10,10633754,266733,7873,15508,Music,4,2018,2,9,26,5,0
10,15474680,320810,10778,17685,Music,4,2018,2,9,26,5,0
10,19177871,356298,12457,19735,Music,4,2018,2,9,26,5,0
10,1032297,112580,2651,12285,Music,4,2018,2,8,25,18,10
10,2850569,194043,7166,19668,Music,4,2018,2,8,25,18,10
10,3960494,234387,8608,21736,Music,4,2018,2,8,25,18,10
10,5358351,270831,9822,23603,Music,4,2018,2,8,25,18,10
25,53809,882,79,106,News & Politics,3,2018,2,9,26,18,45
25,145486,1723,227,196,News & Politics,3,2018,2,9,26,18,45
25,194902,2007,275,226,News & Politics,3,2018,2,9,26,18,45
24,67954,780,169,118,Entertainment,1,2018,2,9,27,15,0
17,77121,1219,18,579,Sports,2,2018,2,9,27,3,41
17,96399,1363,31,612,Sports,2,2018,2,9,27,3,41
1,110072,179,13,31,Film & Animation,1,2018,2,8,25,4,53
